user_id,event_datetime,product_id,sales_value,vat_rate,discount_rate
962254d3-ea40-4cf5-86fc-22051f785dd8,1/6/2020,9,206.75,0.1,
cc048479-462b-4430-b268-5765437f3939,1/6/2020,1,541.62,,0.07
dccad041-71d7-45a5-9fdc-760359db8385,1/6/2020,7,592.51,,0.07
88685d97-564f-4b3d-94df-3de2596570bb,1/6/2020,6,120.30,0.05,0.11
19135d95-0dc5-4f42-b5a7-02224118e365,1/6/2020,8,732.47,0.2,0.11
9146fa54-ba11-4f7e-8c17-3f7499361e7d,1/6/2020,8,467.91,0.1,
b906705d-7069-4033-9318-3156e9290fd7,1/6/2020,7,433.94,0.05,
21e21e8a-5155-4960-af3c-881cecdce99b,1/6/2020,9,466.80,0.1,0.05
74229136-5d3d-48af-a121-4b6431982fd1,1/6/2020,2,706.78,0.1,
c7a441ec-8ae9-4ee7-84dc-1947513d0ae7,1/6/2020,3,429.09,0.2,
02697f3d-f58e-4334-8850-6bf45f767d78,1/6/2020,1,249.71,0.1,0.07
817bc88f-e8bc-44b3-a093-7b27b76260ff,1/6/2020,7,882.79,0.05,
5ebc7c37-2dc3-46d4-a9cd-ad5557426e05,1/6/2020,4,958.07,0.1,
a0d8fc13-5c0c-41aa-9b89-3b7f6ae16aa5,1/6/2020,0,343.97,,
a6044d4c-54eb-4f4d-8a32-bcfdb697fae6,1/6/2020,6,664.63,0.1,0.11
a4f66486-cd5c-40f0-85f1-836d1c708688,1/6/2020,5,362.72,0.2,0.05
26f49635-1bd4-4bb0-af49-954952a028aa,1/6/2020,1,155.64,0.2,0.05
184cead9-78d9-4412-a2d1-a6cd4c437e7d,1/6/2020,4,698.63,0.1,
39390121-7ab1-42b2-a1b6-d99a65b51542,1/6/2020,7,621.05,0.2,0.11
cef68eee-edf2-4456-a592-feb6521c41a6,1/6/2020,9,857.57,,0.11
b3dad21a-c89b-49b8-9dd7-ebe781a45a11,1/6/2020,4,429.95,0.1,
c4089672-4b09-4984-a058-bbe9f989352a,1/6/2020,1,672.41,0.1,
60a73213-ccb5-4750-9567-0c55763ee8b5,1/6/2020,1,752.04,0.05,0.11
56a958f7-9324-4f6d-a534-0061b23794e0,1/6/2020,0,251.47,0.05,
ba2dae34-4ec6-44b0-b56e-9d266715808c,1/6/2020,9,440.83,0.2,
550cf224-1404-4c86-ac93-963207c3db29,1/6/2020,1,503.74,0.2,
e83fefb9-cdf7-4514-a942-3994fefbdbe3,1/6/2020,2,879.22,0.2,
102130b0-4bfe-49cc-9f7f-0ba1daffcb42,1/6/2020,9,212.34,0.1,
b93d20b7-e7f6-41e7-979e-0bdab895f281,1/6/2020,2,379.27,0.1,0.05
e749e499-7006-45dc-9339-3b0868060e22,1/6/2020,7,430.17,0.1,0.07
82636c92-dfce-4dd5-b3a4-6d1b12c9c187,1/6/2020,7,201.40,0.2,
67648f11-f4e0-4963-a988-17ede65285da,1/6/2020,8,346.82,0.1,
d067b195-ca91-41b0-9581-b1e62a9e49fa,1/6/2020,9,568.94,0.1,
afb75ddb-f770-4aaf-bfd0-0ab24f37f1b4,1/6/2020,4,973.86,0.1,
f2335bdc-3963-4609-b127-56bc53b6593a,1/6/2020,7,214.74,0.2,
9d8349bf-34c6-434a-9175-bf4cbfa90078,1/6/2020,6,962.70,0.1,0.05
f8e57a13-024c-4f5f-a4c9-641e1b07b6ed,1/6/2020,7,865.48,0.1,0.11
bb8733a0-f0c4-4b37-9b5f-932c23d68c76,1/6/2020,5,727.63,0.1,
93bc844c-c46d-41bf-bc04-8cc63a55623f,1/6/2020,7,116.54,0.05,
9d776884-ae2a-4ecc-9963-0f6fa88727d6,1/6/2020,1,966.57,0.2,
7d8ec452-f739-4a71-be9f-17e6795dbc98,1/6/2020,4,293.45,0.2,0.11
4c4d6920-69b2-41e1-9a28-7534506dbaf0,1/6/2020,5,244.76,0.1,
d03bae0f-21ab-46eb-ad13-e2071e3197f3,1/6/2020,2,376.99,0.05,0.05
12280306-62ba-4ba5-b94a-ce2e1a8d3665,1/6/2020,8,762.00,0.1,0.05
f6ec363f-9b3f-4788-b3b0-66e3f1c2bc62,1/6/2020,4,663.39,0.2,0.05
ccc700cf-ebdb-4fe5-ba8c-706141e30f6d,1/6/2020,5,726.72,0.1,0.05
422a166a-9a54-454f-ad7b-e4c24043f709,1/6/2020,2,881.08,0.05,
de75ac2b-6b76-4a1e-b4e1-84e2f1c5fc24,1/6/2020,1,543.70,0.1,
352722b7-f050-4bc6-8e30-3f2c38b1261b,1/6/2020,8,854.47,0.1,
bc233de0-6db8-477b-aacb-8f282348adae,1/6/2020,8,179.36,,0.05
1309f83b-df80-43c9-ad1b-8016b9ae21d6,1/6/2020,7,689.99,,0.11
5669d3b3-b996-47c6-ac6c-8d5d8e005b0f,1/6/2020,6,833.75,0.05,
41792e94-4d3f-4298-8754-28f624cf811a,1/6/2020,1,732.75,0.05,
11270fd7-bdba-453d-850f-29747051be9a,1/6/2020,6,592.89,0.2,
c164dc37-6e41-44cc-8bb1-e4a86fb59abb,1/6/2020,3,300.99,,
092ef7d9-823e-48b5-9559-736bc383fb42,1/6/2020,4,601.20,0.05,0.11
f0e6c537-db63-4082-b4ec-663e26ec7c74,1/6/2020,4,738.68,0.1,
07b0881e-4481-48b2-846e-490ea8aba7b5,1/6/2020,2,337.94,0.1,0.11
6643b97e-9acd-4134-af69-bfd3ad6385b8,1/6/2020,4,969.88,0.05,0.07
e68b7add-a5b4-40f7-a243-e8b350d8c9c1,1/6/2020,5,201.33,0.05,
494fdb94-841f-4ed8-b1fa-2d6c92dd2225,1/6/2020,9,364.05,0.1,
065c1252-bbd4-4081-97eb-1b5ca5600d96,1/6/2020,8,659.89,0.2,
59574322-3a9c-401e-9ccf-bc5ba7732886,1/6/2020,2,270.72,0.1,
ecb657ce-fd5c-459d-b9fb-7114e6e70c7e,1/6/2020,6,700.28,0.1,
024e27c4-dd9f-40c5-85ee-7ca3dd2da709,1/6/2020,5,973.81,0.05,
1013020e-b650-48bd-b637-205655af90aa,1/6/2020,5,527.96,0.1,
e8af79ff-6cca-47c3-b3a4-577889fa6c4e,1/6/2020,2,200.98,0.05,
c3ae2d2f-020f-4f60-b8de-248bc2938890,1/6/2020,8,228.09,0.2,0.07
13f32f71-b94f-42a0-973d-9d29e04f5656,1/6/2020,0,878.64,0.1,
695aab0e-82be-40d2-9a35-19deb2ed980a,1/6/2020,1,788.02,0.05,0.05
4e4bcc42-986f-4a99-ae89-e95c759e4312,1/6/2020,7,617.54,0.1,0.07
70078f87-b5c7-4466-a021-768dbb65f0e4,1/6/2020,1,491.42,0.1,
9b4d536b-c83b-4d1c-9a6b-c83702358467,1/6/2020,7,792.17,0.05,
9667b229-f30d-4c29-85f7-e04f72a5562e,1/6/2020,4,120.41,0.05,0.07
cddae11c-0faf-40a2-8713-1486ac9ea1af,1/6/2020,9,374.19,0.2,
653c5be0-4d75-4b04-b26f-955db297c4f3,1/6/2020,8,182.80,,0.11
83b10b01-38ff-463b-964b-4755167090b5,1/6/2020,3,710.73,0.05,
5cb34e9d-2559-4514-942e-26876d594482,1/6/2020,5,150.90,0.2,0.05
6b6d7792-0554-40f0-8f47-47ba5e480dff,1/6/2020,4,742.88,0.1,
620319a5-022c-48bb-835d-1e76a70677d6,1/6/2020,2,937.81,0.05,0.05
520f470d-8ce9-4e98-be4c-625571a928c2,1/6/2020,5,746.05,0.1,0.11
0de6de7e-a23c-444b-ae1d-3d0e66151e1d,1/6/2020,8,148.73,,0.05
1c72c044-0a60-49b9-b8e5-ee17fb5b2b32,1/6/2020,2,723.42,0.2,0.07
6b9a9c55-3667-4113-b1a8-d7014a61656b,1/6/2020,8,129.85,0.05,
a706e044-adef-4835-8545-f1417d4b6656,1/6/2020,2,462.14,0.1,
88384a65-d926-4812-a7b7-26a0de9bee2e,1/6/2020,1,240.41,0.1,
903a9523-8b41-4e02-ae65-96fc4ab4e03d,1/6/2020,4,958.93,,0.07
96bc8104-90a2-44ea-b3e8-618776048965,1/6/2020,4,157.52,0.2,
3d63ac0f-e721-4ddd-af2b-fd6be5b839d2,1/6/2020,1,318.86,0.2,0.11
e3be0142-e82a-4fca-9288-7fc0ed951685,1/6/2020,0,631.90,,0.11
6b127994-568b-41ec-8189-bf506a863d36,1/6/2020,9,151.60,0.05,0.07
7c399ce9-765b-4e44-b02e-c40abc28276c,1/6/2020,7,631.72,0.05,0.07
93de16ab-e391-4e51-9cfd-547db84e728e,1/6/2020,2,230.83,0.1,0.11
1306fede-4088-4c4c-947c-f64f6a993f35,1/6/2020,8,765.15,0.05,
160a671a-a0d7-4ba4-9ed0-a3caa42598c7,1/6/2020,3,302.35,0.1,
0aae97d8-1ed8-4de6-a6a8-b9d2ccb4cae6,1/6/2020,2,158.07,0.1,0.05
ee820a3f-c36d-41a7-9ece-91302ebc8198,1/6/2020,5,794.80,0.05,0.05
e3ebbfc2-57a2-4da3-9a9c-dc4ca35f65e6,1/6/2020,8,400.83,0.2,
