user_id,event_datetime,product_id,modified_sales_value,vat_rate,discount_rate
f78a9c31-4e0c-4be2-8344-8df182d08eba,5.6.2020,7,810.41,,
d564c66c-cc34-4739-8260-ec8fb315f617,5.6.2020,4,549.82,0.05,0.05
2a7317d9-e49e-47b4-b0c1-a80b05954ee3,5.6.2020,3,705.80,0.05,0.05
1cdacce3-1cb3-417c-8be1-f2c6166df2e1,5.6.2020,2,698.64,0.2,0.2
fb5fabf2-379a-4cf5-85f3-2eb54d07cb4d,5.6.2020,6,280.23,0.05,0.2
c1c20cd8-17f2-4011-bccc-1a8a4074f26c,5.6.2020,2,653.15,0.05,0.05
ed5b5475-f3bd-41b5-a0c8-2fd5836aae09,5.6.2020,9,972.58,,
72281ef5-63a4-4eba-bd93-e9a63fd4f8b4,5.6.2020,4,449.36,0.1,0.1
7265740d-d324-49a1-8ca0-c30005143f43,5.6.2020,7,582.73,0.05,0.05
147810ac-b2ac-40bd-a96b-b87e53d6cffe,5.6.2020,1,330.15,0.1,0.2
6fc2efef-e696-4f2e-bd5e-8a73a495dc54,5.6.2020,8,117.98,0.1,0.05
5e4f6f6d-9c6d-4764-9513-d19ee8b577f7,5.6.2020,0,614.93,,
ffc72cc5-fd52-4900-a24f-d4575648505c,5.6.2020,7,789.08,,
05dc7e2a-2c5e-41f6-8826-789c90402994,5.6.2020,5,470.20,0.05,0.05
c65fe67c-8e01-4dc1-b8ad-b1aaaf1293ae,5.6.2020,1,504.98,0.2,0.1
5fd70f2e-824a-4c84-97c7-6ca8a90cbb31,5.6.2020,3,624.60,0.05,0.05
03806085-001f-4533-936e-dba63a79bc63,5.6.2020,3,901.78,0.2,0.05
4100cbdd-41f1-4df8-98d9-6ecab11ac9f6,5.6.2020,9,115.70,0.2,0.2
bfa80d77-fdd4-45c3-89bd-9f11ed9e15f1,5.6.2020,2,400.90,0.2,0.05
8c578fcf-d5e8-44f2-9a78-c0fee83ffdf3,5.6.2020,3,689.65,0.1,0.1
bb1cfdc7-7080-4561-b5e4-807e2c52eeb0,5.6.2020,4,695.25,,
d0d2a20c-1d44-46bb-94b6-4d6f2d0d3bc5,5.6.2020,3,343.07,0.05,0.1
a9686164-295e-40a3-8932-648eac31f647,5.6.2020,0,781.59,0.2,0.2
de36425f-67f3-43f9-bc46-627dc0299cf9,5.6.2020,2,819.58,0.2,0.1
198782b1-ab5b-45ea-a1fc-8c95dbe61201,5.6.2020,3,570.94,0.2,0.05
bbd523bf-5769-497a-a383-e02508df9b10,5.6.2020,9,601.50,0.2,0.05
8d3783a3-da1a-4db0-bddf-dc302124f9f8,5.6.2020,4,715.84,0.2,0.1
f1281563-647f-4970-959c-6ece36b9cb3f,5.6.2020,1,519.80,0.05,0.2
79e57610-a503-4e3c-9931-a8466f52e106,5.6.2020,1,524.09,0.2,0.2
4472cd68-d90e-423d-957b-aef940cc5406,5.6.2020,8,294.78,0.05,0.05
438734a1-0904-4524-8bdd-b52212712eb4,5.6.2020,3,289.74,0.2,0.2
bb98e05f-cb8f-43d0-8833-9303691c9d08,5.6.2020,5,702.46,0.2,0.1
9d9939f1-6cec-4258-bc79-f53a4f8ff58b,5.6.2020,8,947.05,0.05,0.2
b46d2191-f7a5-4a0b-b9c7-424b22778ffc,5.6.2020,7,882.42,0.2,0.2
5da393bd-3459-4a2b-9a46-0328dfeb0fc9,5.6.2020,9,920.47,0.1,0.1
e912a6f1-17b7-4718-a977-3e5c5dc2c60d,5.6.2020,7,870.83,0.1,0.1
45b71496-935c-4dd5-aecb-0407508e9740,5.6.2020,6,846.93,0.05,0.1
eae2283f-51ea-4802-8249-276c260153eb,5.6.2020,4,795.47,0.05,0.2
fc4aa510-4b52-47bd-8f1d-2ec919aa63c0,5.6.2020,6,302.20,0.2,0.05
2cdb104e-310a-4749-b308-180da9e180f6,5.6.2020,3,623.63,,
6cef9513-7f3c-4f77-ac2d-c7f8c393765f,5.6.2020,7,621.66,0.05,0.2
1484666d-2aa2-41b0-a10d-b19105d11753,5.6.2020,2,679.07,,
8d287810-3db2-4094-b807-0d4b6433b7cb,5.6.2020,7,259.46,0.1,0.1
95a6f484-0548-427a-88a5-1ae06194c345,5.6.2020,1,155.76,0.05,0.05
3653428a-d860-40ec-9ab2-cc2e097be766,5.6.2020,8,164.79,0.05,0.2
b02cc160-5ce6-4de8-952e-1a8cbf99bf12,5.6.2020,7,876.63,0.2,0.1
56b5607d-30a3-49d8-8029-386c39d3e912,5.6.2020,3,324.76,0.2,0.1
cd72d86d-ef84-4a5b-90b9-93cbab441a81,5.6.2020,0,943.87,0.1,0.2
7540bd5d-f154-4d64-bafb-c6d1f06d0e55,5.6.2020,1,236.83,0.2,0.05
49d5ad40-dedc-4c5d-816c-b5c20bc58a53,5.6.2020,3,386.42,0.2,0.2
b8fab519-cfdb-41bf-a998-be11bbb9d105,5.6.2020,0,754.95,0.05,0.1
18914558-0caf-42b0-b8d2-64be192a421f,5.6.2020,2,338.91,,
866e1608-11c9-4d06-bfaa-3b19130fe4e6,5.6.2020,9,564.71,0.05,0.05
bbd29657-fbca-4f37-9f40-8b422052846c,5.6.2020,0,694.24,0.1,0.1
b0de0913-0668-4008-912c-1773faa8d097,5.6.2020,3,576.81,0.05,0.1
9c042ab0-d205-41d4-9e27-1ed32d996f85,5.6.2020,5,890.37,0.1,0.05
4904a33d-42ca-4d7a-8ee1-b39e708227ff,5.6.2020,7,483.35,0.2,0.05
b3a502f4-057e-4a68-bd83-ccac20dd0cd2,5.6.2020,0,572.67,0.1,0.1
462867bc-d90a-4647-8a01-ea26253b2442,5.6.2020,1,964.74,0.1,0.2
fa2ba209-d04c-456f-8cfc-f91c5e8fda5e,5.6.2020,8,664.38,0.2,0.1
08c813b0-820a-41cc-92bf-370ee06a960d,5.6.2020,0,125.96,0.1,0.05
267c3f06-8d6a-4816-be28-2a6febbc6a83,5.6.2020,2,269.42,0.2,0.05
1a008ef8-55a1-4670-9377-e7c5f8f2803d,5.6.2020,0,661.30,0.05,0.05
07faf394-fa92-4662-bd23-506d8e93c596,5.6.2020,3,698.02,0.05,0.2
96b8d176-4d20-4673-9e95-08bbcb059ae3,5.6.2020,0,704.11,0.05,0.05
696bb262-01c6-4408-8213-4d1bc8c27771,5.6.2020,2,982.19,0.05,0.05
5a2e4891-9c99-40d1-9447-35c8e28157b5,5.6.2020,0,382.01,0.2,0.2
7d5bab40-d713-41c2-965d-a8e75738564d,5.6.2020,4,671.20,0.1,0.1
67b901d7-36be-496d-a1a8-baf97f5669cf,5.6.2020,1,511.44,0.1,0.2
8537d99e-d99e-4527-b373-a35359196840,5.6.2020,1,349.74,0.2,0.2
65f11b29-b02c-4dff-93a2-3cb7fccdb335,5.6.2020,2,196.98,0.05,0.1
54fbc48b-fc39-40d0-b197-e3312cd54bd1,5.6.2020,3,860.27,0.05,0.05
184cf3c1-1e60-4545-9d5a-c07356ad9a29,5.6.2020,7,284.49,0.1,0.2
6d458a7f-fade-44cd-96bb-f566b418df42,5.6.2020,2,170.24,0.1,0.1
5f8aada7-c3c8-46bb-9f70-e2c155879349,5.6.2020,8,962.18,0.1,0.2
657f205c-afc0-48d1-a924-d4fcd445f199,5.6.2020,2,174.30,0.05,0.05
254b1608-f822-4d60-93e7-a5bc3d0422ab,5.6.2020,8,504.02,0.1,0.05
fb33a6ce-e227-469f-a09a-0f8b565c2403,5.6.2020,9,514.92,0.05,0.2
6da1ffb3-03e1-495f-bfff-9b78945d260f,5.6.2020,7,658.44,0.2,0.2
57320060-6d37-4bb7-b664-66837e19ce21,5.6.2020,4,744.14,0.2,0.1
ea3150ec-f34c-41bb-a8bd-19cd148ac414,5.6.2020,2,850.37,0.1,0.2
d2600283-1dc4-4dec-a2bf-2f787ae4c8a2,5.6.2020,9,771.46,0.1,0.05
426ff1bc-a150-4ae8-af1c-66ab73819661,5.6.2020,4,156.84,0.1,0.05
f0eda58f-27ce-4f59-8a38-5302ca2d12ac,5.6.2020,6,382.54,0.05,0.1
004c912e-423d-4d18-ad4d-27b9b23b26cb,5.6.2020,7,670.83,0.1,0.2
9e74edea-4588-4421-aa27-087437e87e4b,5.6.2020,7,906.66,0.05,0.05
8d376ffa-bae5-4b5e-9fd6-2a61ea0b6fa0,5.6.2020,8,168.50,0.2,0.2
869f4bdc-ae69-4116-9376-bc8187df373e,5.6.2020,1,263.72,0.2,0.05
a850a94b-021d-4fe9-b883-409fb58e3c7b,5.6.2020,2,263.72,0.2,0.1
a32214d4-8de8-4357-8267-a029957c9183,5.6.2020,0,931.16,0.2,0.05
d8b2395f-0d98-4891-843d-fbe0327f19bf,5.6.2020,7,225.76,0.1,0.1
cd02e5a8-963a-4173-a2a2-a1184c86f46c,5.6.2020,3,134.78,0.05,0.1
ee62fe75-682b-4e5e-bbdd-713839289963,5.6.2020,5,314.83,0.1,0.2
e86f1fbb-b922-4149-9d65-e022e8403272,5.6.2020,8,332.36,0.2,0.1
9b291fc7-2bc5-415f-b631-98792142b5a6,5.6.2020,4,164.48,0.1,0.2
51041fd7-4ea6-4885-9d8e-30e36af750e4,5.6.2020,9,812.04,0.05,0.1
07e98e15-6a3d-49e0-a0b4-2f1218c9f70a,5.6.2020,5,546.81,0.05,0.05
53fec702-3f94-43cb-b716-6302fbd40007,5.6.2020,4,471.83,0.1,0.05
05d350be-7198-4af2-b5dc-c009098226e9,5.6.2020,3,190.19,0.05,0.05
f650e1cf-a7e3-4c5e-8cb8-e8779f6f0469,5.6.2020,4,312.63,0.2,0.2
13ed0f98-a9ea-4c0d-8c4c-59eeadbe0765,5.6.2020,0,220.23,,
a9f3be9b-aaba-4ad9-b866-d385ddebe4e5,5.6.2020,5,576.49,0.1,0.2
90f5bb20-fad1-4a11-be77-870fcb95cd9c,5.6.2020,5,847.31,0.2,0.2
709d6db2-00f1-4aad-9d82-b42431de26c6,5.6.2020,7,114.17,0.05,0.05
203b24a9-878f-4d55-a1b4-06bc96914f0a,5.6.2020,6,822.18,0.2,0.05
ae8aa8af-e38a-4340-b9c6-a3c0a846505a,5.6.2020,1,617.59,0.2,0.05
c1cb6bd5-ac66-41ab-a1a7-dc329f298a81,5.6.2020,9,528.30,0.2,0.2
3c873ce4-fef3-43fe-869d-cce1cd9622c6,5.6.2020,6,778.09,0.1,0.2
c165546b-d0fe-4540-ad21-ecd138704fe1,5.6.2020,3,223.52,0.2,0.2
2c84d944-9cde-4f45-b4d3-ddfcd3d9c01a,5.6.2020,0,345.21,0.05,0.05
2e4cf14d-b9fb-46ce-93de-efa2b4fe9503,5.6.2020,4,604.75,0.05,0.1
39303a8c-a67b-4d49-a79a-a827602bed97,5.6.2020,5,904.45,0.2,0.2
ecdf2d56-63d3-4a52-8f72-a25740fe8e41,5.6.2020,7,915.42,0.05,0.1
3afd8b8f-6ffd-4af2-88e8-ce85f85e8891,5.6.2020,3,146.72,0.1,0.1
eb961ec8-118e-432a-a87c-6a9d8a41fc91,5.6.2020,2,270.54,0.1,0.1
48ed02fe-f472-4f98-b3f9-dbcfbe12bbbe,5.6.2020,5,982.97,0.1,0.2
